sentence_id	token	gold_modal	head

486	The	O	O
486	only	O	O
486	way	O	O
486	out	O	O
486	of	O	O
486	the	O	O
486	current	O	O
486	spiral	O	O
486	of	O	O
486	violence	O	O
486	is	O	O
486	for	O	O
486	Israel	O	O
486	to	O	O
486	limit	O	O
486	itself	O	O
486	to	O	O
486	areas	O	O
486	within	O	O
486	which	O	O
486	it	O	O
486	can	S_agent	O
486	assume	O	S-TARGET
486	responsibility	O	O
486	for	O	O
486	its	O	O
486	citizens	O	O
486	'	O	O
486	security	O	O
486	.	O	O

487	This	O	O
487	means	O	O
487	a	O	O
487	return	O	O
487	to	O	O
487	Israel	O	O
487	's	O	O
487	pre-1967	O	O
487	borders	O	O
487	.	O	O

488	Practically	O	O
488	speaking	O	O
488	,	O	O
488	a	O	O
488	buffer	O	O
488	zone	O	O
488	will	O	O
488	be	O	O
488	near	O	O
488	impossible	S_agent	O
488	to	O	O
488	erect	O	S-TARGET
488	.	O	O

489	A	O	O
489	physical	O	O
489	border	O	O
489	between	O	O
489	Israel	O	O
489	and	O	O
489	a	O	O
489	new	O	O
489	Palestinian	O	O
489	state	O	O
489	will	O	O
489	be	O	O
489	twisted	O	O
489	and	O	O
489	distorted	O	O
489	to	O	O
489	accommodate	O	O
489	Jewish	O	O
489	settlers	O	O
489	in	O	O
489	the	O	O
489	West	O	O
489	Bank	O	O
489	and	O	O
489	Gaza	O	O
489	.	O	O

490	Unilateral	O	O
490	separation	O	O
490	without	O	O
490	a	O	O
490	negotiated	O	O
490	agreement	O	O
490	could	S_agent	O
490	be	O	O
490	realized	O	S-TARGET
490	-	O	O
490	only	O	O
490	if	O	O
490	Israel	O	O
490	is	O	O
490	willing	O	O
490	to	O	O
490	uproot	O	O
490	around	O	O
490	100	O	O
490	settlements	O	O
490	.	O	O

491	Sharon	O	O
491	says	O	O
491	flatly	O	O
491	he	O	O
491	will	O	O
491	not	O	O
491	withdraw	O	O
491	from	O	O
491	a	O	O
491	single	O	O
491	settlement	O	O
491	.	O	O

492	Then	O	O
492	there	O	O
492	is	O	O
492	the	O	O
492	eventual	O	O
492	goal	S_intentional	O
492	of	O	S-TARGET
492	the	O	O
492	peace	O	O
492	process	O	O
492	:	O	O
492	the	O	O
492	coexistence	O	O
492	of	O	O
492	Israel	O	O
492	with	O	O
492	the	O	O
492	state	O	O
492	of	O	O
492	Palestine	O	O
492	.	O	O

493	But	O	O
493	Israel	O	O
493	has	O	O
493	not	O	O
493	once	O	O
493	deigned	O	O
493	to	O	O
493	propose	O	O
493	that	O	O
493	the	O	O
493	Palestinians	O	O
493	live	O	O
493	with	O	O
493	the	O	O
493	Israelis	O	O
493	as	O	O
493	full	O	O
493	citizens	O	O
493	in	O	O
493	the	O	O
493	same	O	O
493	sate	O	O
493	.	O	O

494	Israel	O	O
494	does	O	O
494	not	O	O
494	want	O	O
494	the	O	O
494	Palestinians	O	O
494	to	O	O
494	be	O	O
494	part	O	O
494	of	O	O
494	the	O	O
494	same	O	O
494	country	O	O
494	,	O	O
494	or	O	O
494	have	O	O
494	one	O	O
494	of	O	O
494	their	O	O
494	own	O	O
494	.	O	O

495	By	O	O
495	a	O	O
495	margin	O	O
495	of	O	O
495	2-1	O	O
495	,	O	O
495	Israelis	O	O
495	think	O	O
495	Sharon	O	O
495	has	O	O
495	no	O	O
495	plan	S_intentional	O
495	to	O	O
495	end	O	S-TARGET
495	the	O	O
495	violence	O	O
495	and	O	O
495	the	O	O
495	buffer	O	O
495	idea	O	O
495	buttresses	O	O
495	this	O	O
495	long-standing	O	O
495	view	O	O
495	.	O	O

496	And	O	O
496	now	O	O
496	he	O	O
496	doggedly	O	O
496	continues	O	O
496	to	O	O
496	demolish	O	O
496	and	O	O
496	prevent	O	O
496	any	O	O
496	hope	S_intentional	O
496	of	O	S-TARGET
496	a	O	O
496	road	O	O
496	to	O	O
496	peaceful	O	O
496	coexistence	O	O
496	.	O	O

497	Israelis	O	O
497	do	O	O
497	not	O	O
497	wonder	O	O
497	any	O	O
497	longer	O	O
497	how	O	O
497	to	O	O
497	get	O	O
497	along	O	O
497	with	O	O
497	Palestinians	O	O
497	but	O	O
497	how	O	O
497	to	O	O
497	avoid	O	O
497	the	O	O
497	need	S_intentional	O
497	for	O	S-TARGET
497	it	O	O
497	.	O	O

498	A	O	O
498	wall	O	O
498	and	O	O
498	miles	O	O
498	of	O	O
498	fences	O	O
498	is	O	O
498	not	O	O
498	the	O	O
498	best	S_rules	O
498	of	O	S-TARGET
498	solutions	O	O
498	.	O	O


500	Beijing	O	O
500	,	O	O
500	July	O	O
500	17	O	O
500	(	O	O
500	XINHUA	O	O
500	)	O	O
500	--	O	O
500	DaimlerChrysler	O	O
500	AG	O	O
500	said	O	O
500	Monday	O	O
500	that	O	O
500	the	O	O
500	international	O	O
500	recall	O	O
500	of	O	O
500	Mercedes-Benz	O	O
500	luxury	O	O
500	cars	O	O
500	did	O	O
500	not	O	O
500	affect	O	O
500	vehicle	O	O
500	owners	O	O
500	in	O	O
500	China	O	O
500	.	O	O

501	The	O	O
501	recall	O	O
501	conducted	O	O
501	in	O	O
501	China	O	O
501	in	O	O
501	1999	O	O
501	was	O	O
501	purely	O	O
501	a	O	O
501	precautionary	O	O
501	measure	O	O
501	and	O	O
501	no	O	O
501	reports	O	O
501	of	O	O
501	any	O	O
501	incidents	O	O
501	in	O	O
501	China	O	O
501	had	O	O
501	been	O	O
501	received	O	O
501	at	O	O
501	that	O	O
501	time	O	O
501	,	O	O
501	China	O	O
501	Daily	O	O
501	quoted	O	O
501	the	O	O
501	statement	O	O
501	as	O	O
501	saying	O	O
501	.	O	O

502	The	O	O
502	exclusion	O	O
502	of	O	O
502	China	O	O
502	from	O	O
502	the	O	O
502	recall	O	O
502	has	O	O
502	led	O	O
502	to	O	O
502	claims	O	O
502	that	O	O
502	the	O	O
502	firm	O	O
502	was	O	O
502	biased	O	O
502	against	O	O
502	Chinese	O	O
502	customers	O	O
502	.	O	O

503	The	O	O
503	problem	O	O
503	was	O	O
503	first	O	O
503	discovered	O	O
503	in	O	O
503	March	O	O
503	1996	O	O
503	in	O	O
503	Indonesia	O	O
503	and	O	O
503	led	O	O
503	to	O	O
503	a	O	O
503	November	O	O
503	1999	O	O
503	recall	O	O
503	of	O	O
503	cars	O	O
503	in	O	O
503	the	O	O
503	United	O	O
503	States	O	O
503	and	O	O
503	Asia	O	O
503	,	O	O
503	where	O	O
503	hot	O	O
503	,	O	O
503	humid	O	O
503	conditions	O	O
503	were	O	O
503	thought	S_knowledge	O
503	to	O	O
503	trigger	O	S-TARGET
503	the	O	O
503	air	O	O
503	bags	O	O
503	.	O	O

504	Russia	O	O
504	needs	S_intentional	O
504	space	O	O
504	tourists	O	S-TARGET
504	If	O	O
504	you	O	O
504	want	O	O
504	a	O	O
504	holiday	O	O
504	in	O	O
504	space	O	O
504	and	O	O
504	have	O	O
504	the	O	O
504	means	O	O
504	to	O	O
504	pay	O	O
504	for	O	O
504	it	O	O
504	,	O	O
504	Russia	O	O
504	offers	O	O
504	you	O	O
504	the	O	O
504	trip	O	O
504	of	O	O
504	a	O	O
504	lifetime	O	O
504	.	O	O

505	Yuri	O	O
505	Koptev	O	O
505	,	O	O
505	the	O	O
505	director	O	O
505	of	O	O
505	the	O	O
505	Russian	O	O
505	Aerospace	O	O
505	Agency	O	O
505	,	O	O
505	Rosaviakosmos	O	O
505	,	O	O
505	confirmed	O	O
505	that	O	O
505	Russia	O	O
505	is	O	O
505	looking	O	O
505	for	O	O
505	space	O	O
505	tourists	O	O
505	to	O	O
505	visit	O	O
505	the	O	O
505	International	O	O
505	Space	O	O
505	Station	O	O
505	(	O	O
505	ISS	O	O
505	)	O	O
505	in	O	O
505	October	O	O
505	.	O	O

506	At	O	O
506	present	O	O
506	,	O	O
506	citizens	O	O
506	from	O	O
506	Poland	O	O
506	,	O	O
506	Japan	O	O
506	and	O	O
506	the	O	O
506	United	O	O
506	States	O	O
506	are	O	O
506	being	O	O
506	tested	O	O
506	by	O	O
506	Rosaviakosmos	O	O
506	.	O	O

507	Russia	O	O
507	pioneered	O	O
507	space	O	O
507	tourism	O	O
507	in	O	O
507	April	O	O
507	,	O	O
507	2001	O	O
507	,	O	O
507	when	O	O
507	the	O	O
507	Californian	O	O
507	millionaire	O	O
507	Denis	O	O
507	Tito	O	O
507	was	O	O
507	taken	O	O
507	to	O	O
507	the	O	O
507	ISS	O	O
507	for	O	O
507	a	O	O
507	ten-day	O	O
507	space	O	O
507	trip	O	O
507	.	O	O

508	Timofei	O	O
508	BYELO	O	O
508	Copyright	O	O
508	@	O	O
508	1999	O	O
508	by	O	O
508	``	O	O
508	Pravda.RU	O	O
508	''	O	O
508	.	O	O

509	The	O	O
509	opinions	O	O
509	and	O	O
509	views	O	O
509	of	O	O
509	the	O	O
509	authors	O	O
509	do	O	O
509	not	O	O
509	always	O	O
509	coinside	O	O
509	with	O	O
509	the	O	O
509	point	O	O
509	of	O	O
509	view	O	O
509	of	O	O
509	PRAVDA.Ru	O	O
509	's	O	O
509	editors	O	O
509	.	O	O

510	The	O	O
510	rate	O	O
510	last	O	O
510	year	O	O
510	was	O	O
510	around	O	O
510	8.5	O	O
510	per	O	O
510	cent	O	O
510	,	O	O
510	but	O	O
510	in	O	O
510	the	O	O
510	first	O	O
510	two	O	O
510	months	O	O
510	of	O	O
510	2002	O	O
510	it	O	O
510	dropped	O	O
510	to	O	O
510	7	O	O
510	per	O	O
510	cent	O	O
510	,	O	O
510	said	O	O
510	JEA	O	O
510	President	O	O
510	Azzam	O	O
510	Hneidi	O	O
510	.	O	O

511	The	O	O
511	total	O	O
511	of	O	O
511	unemployed	O	O
511	engineers	O	O
511	currently	O	O
511	stands	O	O
511	at	O	O
511	3,360	O	O
511	,	O	O
511	he	O	O
511	said	O	O
511	.	O	O

512	The	O	O
512	association	O	O
512	last	O	O
512	year	O	O
512	provided	O	O
512	867	O	O
512	unemployed	O	O
512	engineers	O	O
512	with	O	O
512	job	O	S-TARGET
512	opportunities	S_world	O
512	in	O	O
512	several	O	O
512	public	O	O
512	and	O	O
512	private	O	O
512	institutions	O	O
512	,	O	O
512	thereby	O	O
512	contributing	O	O
512	to	O	O
512	the	O	O
512	decline	O	O
512	,	O	O
512	according	O	O
512	to	O	O
512	Hneidi	O	O
512	.	O	O

513	The	O	O
513	association	O	O
513	will	O	O
513	continue	O	O
513	contacting	O	O
513	the	O	O
513	government	O	O
513	and	O	O
513	private	O	O
513	institutions	O	O
513	to	O	O
513	supply	O	O
513	them	O	O
513	with	O	O
513	engineers	O	O
513	,	O	O
513	he	O	O
513	added	O	O
513	.	O	O

514	Both	O	O
514	the	O	O
514	JEA	O	O
514	and	O	O
514	the	O	O
514	Ministry	O	O
514	of	O	O
514	Housing	O	O
514	and	O	O
514	Public	O	O
514	Works	O	O
514	last	O	O
514	year	O	O
514	trained	O	O
514	759	O	O
514	new	O	O
514	engineering	O	O
514	graduates	O	O
514	over	O	O
514	the	O	O
514	course	O	O
514	of	O	O
514	one	O	O
514	year	O	O
514	to	B_intentional	O
514	prepare	E_intentional	O
514	them	O	O
514	for	O	S-TARGET
514	job	O	O
514	opportunities	S_world	S-TARGET
514	,	O	O
514	he	O	O
514	said	O	O
514	.	O	O

515	This	O	O
515	training	O	O
515	takes	O	O
515	the	O	O
515	form	O	O
515	of	O	O
515	a	O	O
515	full-time	O	O
515	internship	O	O
515	lasting	O	O
515	from	O	O
515	six	O	O
515	months	O	O
515	to	O	O
515	one	O	O
515	year	O	O
515	,	O	O
515	during	O	O
515	which	O	O
515	graduates	O	O
515	are	O	O
515	placed	O	O
515	in	O	O
515	professional	O	O
515	settings	O	O
515	to	B_intentional	O
515	gain	E_intentional	O
515	firsthand	O	O
515	experience	O	S-TARGET
515	in	O	O
515	the	O	O
515	workplace	O	O
515	.	O	O

516	Engineers	O	O
516	specialised	S_agent	O
516	in	O	S-TARGET
516	the	O	O
516	electricity	O	O
516	field	O	O
516	,	O	O
516	for	O	O
516	example	O	O
516	,	O	O
516	are	O	O
516	hired	O	O
516	to	O	O
516	work	O	O
516	in	O	O
516	an	O	O
516	electric	O	O
516	company	O	O
516	for	O	O
516	eight	O	O
516	hours	O	O
516	per	O	O
516	day	O	O
516	.	O	O

517	The	O	O
517	association	O	O
517	annually	O	O
517	allocates	O	O
517	JD100,000	O	O
517	for	O	O
517	training	O	O
517	graduates	O	O
517	.	O	O

518	This	O	O
518	year	O	O
518	it	O	O
518	plans	O	O
518	to	O	O
518	increase	O	O
518	the	O	O
518	number	O	O
518	of	O	O
518	trainees	O	O
518	to	O	O
518	1,000	O	O
518	graduates	O	O
518	,	O	O
518	which	O	O
518	will	O	O
518	require	O	O
518	more	O	O
518	funds	O	O
518	.	O	O

519	``	O	O
519	The	O	O
519	association	O	O
519	is	O	O
519	willing	S_intentional	O
519	to	O	O
519	cover	O	S-TARGET
519	it	O	O
519	,	O	O
519	''	O	O
519	Hneidi	O	O
519	said	O	O
519	.	O	O

520	As	O	O
520	the	O	O
520	engineering	O	O
520	sector	O	O
520	has	O	O
520	more	O	O
520	graduates	O	O
520	than	O	O
520	job	O	O
520	openings	O	O
520	,	O	O
520	the	O	O
520	association	O	O
520	's	O	O
520	representative	O	O
520	offices	O	O
520	in	O	O
520	the	O	O
520	Gulf	O	O
520	states	O	O
520	look	O	O
520	to	O	O
520	bring	O	O
520	engineers	O	O
520	from	O	O
520	Jordan	O	O
520	to	O	O
520	work	O	O
520	in	O	O
520	the	O	O
520	Gulf	O	O
520	,	O	O
520	said	O	O
520	Hneidi	O	O
520	.	O	O

521	Around	O	O
521	2,000	O	O
521	new	O	O
521	engineers	O	O
521	enter	O	O
521	the	O	O
521	job	O	O
521	market	O	O
521	on	O	O
521	an	O	O
521	annual	O	O
521	basis	O	O
521	.	O	O

522	Currently	O	O
522	,	O	O
522	many	O	O
522	engineering	O	O
522	students	O	O
522	in	O	O
522	universities	O	O
522	prefer	O	O
522	to	O	O
522	specialise	O	O
522	in	O	O
522	the	O	O
522	electrical	O	O
522	or	O	O
522	computer	O	O
522	disciplines	O	O
522	because	O	O
522	the	O	O
522	demand	S_intentional	O
522	for	O	S-TARGET
522	them	O	O
522	is	O	O
522	higher	O	O
522	.	O	O

523	The	O	O
523	Sulaymaniyah-based	O	O
523	telecommunications	O	O
523	company	O	O
523	,	O	O
523	KurdTel	O	O
523	,	O	O
523	announced	O	O
523	today	O	O
523	that	O	O
523	the	O	O
523	digital	O	O
523	telephone	O	O
523	exchange	O	O
523	in	O	O
523	Sulaymaniyah	O	O
523	will	O	O
523	be	O	O
523	directly	O	O
523	connected	O	O
523	to	O	O
523	the	O	O
523	outside	O	O
523	world	O	O
523	,	O	O
523	reported	O	O
523	KurdSat	O	O
523	TV	O	O
523	on	O	O
523	24	O	O
523	December	O	O
523	2001	O	O
523	.	O	O

524	People	O	O
524	in	O	O
524	the	O	O
524	Iraqi	O	O
524	Kurdish	O	O
524	city	O	O
524	will	O	O
524	be	O	O
524	able	S_agent	O
524	to	O	O
524	make	O	S-TARGET
524	and	O	O
524	receive	O	O
524	international	O	O
524	calls	O	O
524	from	O	O
524	their	O	O
524	home	O	O
524	telephone	O	O
524	lines	O	O
524	.	O	O

525	A	O	O
525	source	O	O
525	in	O	O
525	the	O	O
525	company	O	O
525	told	O	O
525	KurdSat	O	O
525	that	O	O
525	the	O	O
525	international	O	O
525	line	O	O
525	will	O	O
525	be	O	O
525	opened	O	O
525	tomorrow	O	O
525	,	O	O
525	25	O	O
525	December	O	O
525	2001	O	O
525	.	O	O

526	The	O	O
526	telecommunications	O	O
526	network	O	O
526	in	O	O
526	the	O	O
526	Iraqi	O	O
526	Kurdish	O	O
526	region	O	O
526	was	O	O
526	largely	O	O
526	in	O	O
526	tatters	O	O
526	after	O	O
526	the	O	O
526	Gulf	O	O
526	war	O	O
526	in	O	O
526	1991	O	O
526	.	O	O

527	The	O	O
527	Kurds	O	O
527	in	O	O
527	the	O	O
527	areas	O	O
527	outside	O	O
527	the	O	O
527	control	O	O
527	of	O	O
527	Baghdad	O	O
527	have	O	O
527	managed	O	O
527	to	O	O
527	restore	O	O
527	a	O	O
527	large	O	O
527	part	O	O
527	of	O	O
527	the	O	O
527	network	O	O
527	and	O	O
527	expand	O	O
527	it	O	O
527	to	O	O
527	other	O	O
527	services	O	O
527	,	O	O
527	such	O	O
527	as	O	O
527	,	O	O
527	mobile	O	O
527	telephones	O	O
527	and	O	O
527	internet	O	O
527	.	O	O

528	Brazil	O	O
528	hopes	O	O
528	US	O	O
528	will	O	O
528	not	O	O
528	interfere	O	O
528	in	O	O
528	greenhouse	O	O
528	effect	O	O
528	negotiations	O	O
528	Brasilia	O	O
528	,	O	O
528	13	O	O
528	(	O	O
528	Agencia	O	O
528	Brasil	O	O
528	-	O	O
528	ABr	O	O
528	)	O	O
528	-	O	O
528	President	O	O
528	Fernando	O	O
528	Henrique	O	O
528	Cardoso	O	O
528	said	O	O
528	today	O	O
528	that	O	O
528	he	O	O
528	does	O	O
528	not	O	O
528	believe	O	O
528	the	O	O
528	United	O	O
528	States	O	O
528	will	O	O
528	interfere	O	O
528	in	O	O
528	international	O	O
528	negotiations	O	O
528	on	O	O
528	controlling	O	O
528	greenhouse	O	O
528	gas	O	O
528	emissions	O	O
528	.	O	O

529	Cardoso	O	O
529	also	O	O
529	said	O	O
529	he	O	O
529	believes	O	O
529	the	O	O
529	US	O	O
529	is	O	O
529	committed	O	O
529	to	O	O
529	joining	O	O
529	other	O	O
529	nations	O	O
529	in	O	O
529	fighting	O	O
529	the	O	O
529	problem	O	O
529	and	O	O
529	will	O	O
529	adopt	O	O
529	domestic	O	O
529	measures	O	O
529	,	O	O
529	although	O	O
529	they	O	O
529	have	O	O
529	formally	S_rules	O
529	renounced	O	S-TARGET
529	the	O	O
529	Kyoto	O	O
529	Protocol	O	O
529	.	O	O

530	The	O	O
530	world	O	O
530	's	O	O
530	biggest	O	O
530	sources	O	O
530	of	O	O
530	greenhouse	O	O
530	gases	O	O
530	are	O	O
530	:	O	O
530	United	O	O
530	States	O	O
530	36	O	O
530	%	O	O
530	,	O	O
530	Russia	O	O
530	17.4	O	O
530	%	O	O
530	,	O	O
530	Japan	O	O
530	8.5	O	O
530	%	O	O
530	,	O	O
530	Germany	O	O
530	7.4	O	O
530	%	O	O
530	,	O	O
530	Great	O	O
530	Britain	O	O
530	4.3	O	O
530	%	O	O
530	,	O	O
530	Canada	O	O
530	3.3	O	O
530	%	O	O
530	,	O	O
530	Italy	O	O
530	3.1	O	O
530	%	O	O
530	,	O	O
530	Poland	O	O
530	3	O	O
530	%	O	O
530	and	O	O
530	France	O	O
530	2.7	O	O
530	%	O	O
530	.	O	O

531	China	O	O
531	plays	O	O
531	down	O	O
531	friction	O	O
531	with	O	O
531	US	O	O
531	over	O	O
531	Taiwan	O	O
531	Author	O	O
531	:	O	O
531	REUTERS	O	O
531	[	O	O
531	THURSDAY	O	O
531	,	O	O
531	FEBRUARY	O	O
531	21	O	O
531	,	O	O
531	2002	O	O
531	6:28:05	O	O
531	PM	O	O
531	]	O	O
531	BEIJING	O	O
531	:	O	O
531	China	O	O
531	played	O	O
531	down	O	O
531	sensitive	O	O
531	differences	O	O
531	with	O	O
531	the	O	O
531	United	O	O
531	States	O	O
531	over	O	O
531	Taiwan	O	O
531	on	O	O
531	Thursday	O	O
531	,	O	O
531	with	O	O
531	President	O	O
531	Jiang	O	O
531	Zemin	O	O
531	holding	O	O
531	his	O	O
531	tongue	O	O
531	over	O	O
531	US	O	O
531	commitments	O	O
531	to	O	O
531	arm	O	O
531	the	O	O
531	diplomatically-isolated	O	O
531	island	O	O
531	.	O	O

532	Jiang	O	O
532	portrayed	O	O
532	talks	O	O
532	with	O	O
532	US	O	O
532	President	O	O
532	George	O	O
532	W.	O	O
532	Bush	O	O
532	on	O	O
532	the	O	O
532	issue	O	O
532	as	O	O
532	low-key	O	O
532	,	O	O
532	telling	O	O
532	reporters	O	O
532	both	O	O
532	sides	O	O
532	had	O	O
532	``	O	O
532	expressed	O	O
532	opposition	O	O
532	to	O	O
532	'Taiwan	O	O
532	independence	O	O
532	'	O	O
532	and	O	O
532	the	O	O
532	hope	O	O
532	of	O	O
532	solving	O	S-TARGET
532	the	O	O
532	Taiwan	O	O
532	question	O	O
532	peacefully	S_world	O
532	''	O	O
532	.	O	O

533	Jiang	O	O
533	said	O	O
533	Bush	O	O
533	had	O	O
533	restated	O	O
533	Washington	O	O
533	's	O	O
533	long-standing	O	O
533	commitment	O	O
533	to	O	O
533	Beijing	O	O
533	's	O	O
533	``	O	O
533	one	O	O
533	China	O	O
533	''	O	O
533	policy	S_rules	O
533	,	O	O
533	which	O	O
533	states	O	S-TARGET
533	that	O	O
533	Taiwan	O	O
533	and	O	O
533	the	O	O
533	mainland	O	O
533	belong	O	O
533	to	O	O
533	a	O	O
533	single	O	O
533	country	O	O
533	.	O	O

534	``	O	O
534	The	O	O
534	position	O	O
534	of	O	O
534	my	O	O
534	government	O	O
534	has	O	O
534	not	O	O
534	changed	O	O
534	over	O	O
534	the	O	O
534	years	O	O
534	.	O	O

535	We	O	O
535	believe	O	O
535	in	O	O
535	peaceful	S_world	O
535	settlement	O	S-TARGET
535	of	O	O
535	this	O	O
535	issue	O	O
535	,	O	O
535	''	O	O
535	Bush	O	O
535	told	O	O
535	a	O	O
535	news	O	O
535	conference	O	O
535	after	O	O
535	talks	O	O
535	with	O	O
535	Jiang	O	O
535	on	O	O
535	the	O	O
535	first	O	O
535	day	O	O
535	of	O	O
535	his	O	O
535	visit	O	O
535	.	O	O

536	The	O	O
536	United	O	O
536	States	O	O
536	will	O	O
536	continue	O	O
536	to	O	O
536	support	O	O
536	the	O	O
536	Taiwan	O	O
536	Relations	O	O
536	Act	O	O
536	,	O	O
536	''	O	O
536	he	O	O
536	said	O	O
536	.	O	O

537	Taiwan	O	O
537	relieved	O	O
537	Chinese	O	O
537	analysts	O	O
537	who	O	O
537	advise	O	O
537	and	O	O
537	comment	O	O
537	on	O	O
537	policy	O	O
537	also	O	O
537	played	O	O
537	down	O	O
537	tensions	O	O
537	between	O	O
537	China	O	O
537	and	O	O
537	the	O	O
537	United	O	O
537	States	O	O
537	over	O	O
537	Taiwan	O	O
537	--	O	O
537	which	O	O
537	Beijing	O	O
537	always	O	O
537	says	O	O
537	is	O	O
537	the	O	O
537	most	O	O
537	sensitive	O	O
537	issue	O	O
537	in	O	O
537	their	O	O
537	bilateral	O	O
537	relationship	O	O
537	.	O	O

538	``	O	O
538	The	O	O
538	Taiwan	O	O
538	problem	O	O
538	is	O	O
538	an	O	O
538	old	O	O
538	problem	O	O
538	and	O	O
538	is	O	O
538	still	O	O
538	there	O	O
538	,	O	O
538	''	O	O
538	said	O	O
538	Jin	O	O
538	Canrong	O	O
538	,	O	O
538	a	O	O
538	top	O	O
538	researcher	O	O
538	at	O	O
538	the	O	O
538	prestigious	S_rules	O
538	China	O	O
538	Academy	O	S-TARGET
538	of	O	O
538	Social	O	O
538	Sciences	O	O
538	.	O	O

539	``	O	O
539	But	O	O
539	with	O	O
539	China	O	O
539	and	O	O
539	America	O	O
539	widening	O	O
539	their	O	O
539	scope	O	O
539	of	O	O
539	cooperation	O	O
539	the	O	O
539	priority	S_rules	O
539	of	O	S-TARGET
539	the	O	O
539	Taiwan	O	O
539	problem	O	O
539	in	O	O
539	bilateral	O	O
539	relations	O	O
539	will	O	O
539	be	O	O
539	lowered	O	O
539	.	O	O

540	``	O	O
540	Bush	O	O
540	's	O	O
540	statement	O	O
540	will	O	O
540	come	O	O
540	as	O	O
540	a	O	O
540	relief	O	O
540	to	O	O
540	Taiwan	O	O
540	,	O	O
540	which	O	O
540	has	O	O
540	been	O	O
540	watching	O	O
540	his	O	O
540	two-day	O	O
540	visit	O	O
540	closely	O	O
540	fearing	O	O
540	Washington	O	O
540	may	S_knowledge	O
540	give	O	S-TARGET
540	something	O	O
540	new	O	O
540	away	O	O
540	to	O	O
540	China	O	O
540	in	O	O
540	return	O	O
540	for	O	O
540	Beijing	O	O
540	's	O	O
540	support	O	O
540	for	O	O
540	the	O	O
540	US-led	O	O
540	war	O	O
540	on	O	O
540	terrorism	O	O
540	,	O	O
540	analysts	O	O
540	said	O	O
540	.	O	O

541	Bush	O	O
541	stands	O	O
541	firm	O	O
541	Washington	O	O
541	angered	O	O
541	Beijing	O	O
541	last	O	O
541	year	O	O
541	by	O	O
541	offering	O	O
541	Taiwan	O	O
541	the	O	O
541	biggest	O	O
541	arms	O	O
541	package	O	O
541	in	O	O
541	a	O	O
541	decade	O	O
541	--	O	O
541	including	O	O
541	submarines	O	O
541	for	O	O
541	the	O	O
541	first	O	O
541	time	O	O
541	--	O	O
541	and	O	O
541	saying	O	O
541	Washington	O	O
541	would	S_knowledge	O
541	do	O	S-TARGET
541	``	O	O
541	whatever	O	O
541	it	O	O
541	takes	O	O
541	''	O	O
541	to	O	O
541	protect	O	O
541	the	O	O
541	island	O	O
541	.	O	O

542	China	O	O
542	had	O	O
542	demanded	O	O
542	that	O	O
542	Washington	O	O
542	end	O	O
542	arms	O	O
542	sales	O	O
542	to	O	O
542	Taiwan	O	O
542	and	O	O
542	step	O	O
542	back	O	O
542	from	O	O
542	explicit	O	O
542	statements	O	O
542	of	O	O
542	support	O	O
542	for	O	O
542	the	O	O
542	island	O	O
542	,	O	O
542	which	O	O
542	Beijing	O	O
542	has	O	O
542	threatened	O	O
542	to	O	O
542	attack	O	O
542	if	O	O
542	it	O	O
542	declares	O	O
542	independence	O	O
542	or	O	O
542	delays	O	S-TARGET
542	reunification	O	O
542	talks	O	O
542	indefinitely	S_world	O
542	.	O	O

543	Speaking	O	O
543	to	O	O
543	Japan	O	O
543	's	O	O
543	Diet	O	O
543	,	O	O
543	or	O	O
543	parliament	O	O
543	,	O	O
543	before	O	O
543	heading	O	O
543	to	O	O
543	Seoul	O	O
543	,	O	O
543	Bush	O	O
543	reassured	O	O
543	Taiwan	O	O
543	by	O	O
543	saying	O	O
543	:	O	O
543	``	O	O
543	America	O	O
543	will	O	O
543	remember	O	O
543	our	O	O
543	commitments	O	O
543	to	O	O
543	the	O	O
543	people	O	O
543	on	O	O
543	Taiwan	O	O
543	.	O	O

544	All	O	O
544	rights	O	O
544	reserved	O	O
544	.	O	O


546	The	O	O
546	researchers	O	O
546	link	O	O
546	the	O	O
546	slower	O	O
546	rate	O	O
546	to	O	O
546	implementation	O	O
546	of	O	O
546	the	O	O
546	1987	O	O
546	Montreal	O	O
546	Protocol	O	O
546	,	O	O
546	in	O	O
546	which	O	O
546	countries	O	O
546	agreed	O	O
546	to	O	O
546	phase	O	O
546	out	O	O
546	production	O	O
546	of	O	O
546	gases	O	O
546	that	O	O
546	erode	O	O
546	the	O	O
546	Earth	O	O
546	's	O	O
546	protective	S_intentional	O
546	ozone	O	O
546	layer	O	S-TARGET
546	.	O	O


548	If	O	O
548	the	O	O
548	rate	O	O
548	of	O	O
548	increase	O	O
548	in	O	O
548	greenhouse	O	O
548	gases	O	O
548	had	O	O
548	been	O	O
548	maintained	O	O
548	at	O	O
548	the	O	O
548	peak	O	O
548	reached	O	O
548	in	O	O
548	1980	O	O
548	,	O	O
548	the	O	O
548	climate	O	O
548	by	O	O
548	2050	O	O
548	would	S_world	O
548	have	O	O
548	reached	O	O
548	temperatures	O	S-TARGET
548	not	O	S-TARGET
548	currently	S_world	S-TARGET
548	anticipated	S_knowledge	O
548	until	O	O
548	2100	O	O
548	,	O	O
548	when	O	O
548	CO	O	O
548	2	O	O
548	concentrations	O	O
548	in	O	O
548	the	O	O
