sentence_id	token	gold_modal	head
450	the	O	O
450	region	O	O
450	.	O	O

451	The	O	O
451	framework	O	O
451	is	O	O
451	expected	S-plausibility	O
451	to	O	O
451	cover	O	O
451	a	O	O
451	wide	O	O
451	range	O	O
451	of	O	O
451	areas	O	O
451	of	O	O
451	co-operation	O	S-TARGET
451	in	O	O
451	goods	O	O
451	,	O	O
451	services	O	O
451	and	O	O
451	investment	O	O
451	.	O	O

452	The	O	O
452	framework	O	O
452	will	O	O
452	contain	O	O
452	guidelines	O	O
452	,	O	O
452	principles	O	O
452	,	O	O
452	scope	O	O
452	and	O	O
452	modalities	O	O
452	for	O	O
452	establishing	O	O
452	a	O	O
452	free	O	O
452	trade	O	O
452	area	O	O
452	,	O	O
452	including	O	O
452	early	O	O
452	harvest	O	O
452	,	O	O
452	special	O	O
452	and	O	O
452	differential	O	O
452	treatment	O	O
452	and	O	O
452	flexibility	O	O
452	.	O	O

453	It	O	O
453	will	O	O
453	also	O	O
453	take	O	O
453	into	O	O
453	account	O	O
453	different	O	O
453	levels	O	O
453	of	O	O
453	development	O	O
453	between	O	O
453	ASEAN	O	O
453	countries	O	O
453	and	O	O
453	China	O	O
453	.	O	O

454	Premier	O	O
454	Zhu	O	O
454	Rongji	O	O
454	and	O	O
454	ASEAN	O	O
454	leaders	O	O
454	agreed	O	O
454	at	O	O
454	the	O	O
454	fifth	O	O
454	China-ASEAN	O	O
454	leaders	O	O
454	'	O	O
454	summit	O	O
454	in	O	O
454	November	O	O
454	to	O	O
454	set	O	O
454	up	O	O
454	a	O	O
454	free	O	O
454	trade	O	O
454	area	O	O
454	within	O	O
454	10	O	O
454	years	O	O
454	.	O	O

455	The	O	O
455	second	O	O
455	front	O	O
455	When	O	O
455	the	O	O
455	local	O	O
455	currency	O	O
455	rapidly	O	O
455	decreases	O	O
455	in	O	O
455	value	O	O
455	,	O	O
455	it	O	O
455	is	O	O
455	a	O	O
455	sign	O	O
455	of	O	O
455	serious	S-plausibility	O
455	economic	O	O
455	trouble	O	S-TARGET
455	.	O	O

456	The	O	O
456	Argentine	O	O
456	peso	O	O
456	lost	O	O
456	47	O	O
456	percent	O	O
456	when	O	O
456	it	O	O
456	was	O	O
456	cut	O	O
456	loose	O	O
456	from	O	O
456	its	O	O
456	dollar	O	O
456	peg	O	O
456	in	O	O
456	February	O	O
456	.	O	O

457	Warning	O	O
457	lights	O	O
457	are	O	O
457	flashing	O	O
457	.	O	O

458	Confidence	S-plausibility	O
458	in	O	O
458	the	O	O
458	local	S-plausibility	O
458	currency	O	O
458	is	O	O
458	an	O	O
458	essential	S-priority	O
458	element	O	S-TARGET
458	of	O	O
458	a	O	O
458	sound	S-plausibility	O
458	economy	O	O
458	.	O	O

459	Argentine	O	O
459	President	O	O
459	Eduardo	O	O
459	Duhalde	O	O
459	tried	O	O
459	to	O	O
459	instill	O	O
459	such	O	O
459	confidence	O	O
459	among	O	O
459	Argentina	O	O
459	's	O	O
459	citizens	O	O
459	after	O	O
459	the	O	O
459	devaluation	O	O
459	of	O	O
459	the	O	O
459	peso	O	O
459	when	O	O
459	he	O	O
459	said	O	O
459	,	O	O
459	``	O	O
459	Those	O	O
459	who	O	O
459	bet	O	O
459	on	O	O
459	the	O	O
459	dollar	O	O
459	will	O	O
459	lose	O	O
459	.	O	O

460	``	O	O
460	Unlike	O	O
460	him	O	O
460	,	O	O
460	MK	O	O
460	Joseph	O	O
460	Paritzky	O	O
460	did	O	O
460	his	O	O
460	best	O	O
460	to	O	O
460	undermine	O	O
460	confidence	S-plausibility	O
460	in	O	S-TARGET
460	the	O	O
460	Israeli	O	O
460	shekel	O	O
460	when	O	O
460	he	O	O
460	told	O	O
460	Israelis	O	O
460	to	O	O
460	consider	O	O
460	transferring	O	O
460	their	O	O
460	wealth	O	O
460	abroad	O	O
460	.	O	O

461	The	O	O
461	rapid	O	O
461	drop	O	O
461	in	O	O
461	the	O	O
461	value	O	O
461	of	O	O
461	the	O	O
461	shekel	O	O
461	is	O	O
461	a	O	O
461	sign	O	O
461	that	O	O
461	confidence	S-plausibility	O
461	in	O	S-TARGET
461	it	O	O
461	is	O	O
461	waning	O	O
461	.	O	O

462	There	O	O
462	are	O	O
462	many	O	O
462	differences	O	O
462	between	O	O
462	the	O	O
462	Israeli	O	O
462	and	O	O
462	Argentine	O	O
462	economies	O	O
462	.	O	O

463	The	O	O
463	structure	O	O
463	of	O	O
463	the	O	O
463	Israeli	O	O
463	economy	O	O
463	is	O	O
463	basically	O	S-TARGET
463	sound	S-plausibility	O
463	,	O	O
463	but	O	O
463	on	O	O
463	the	O	O
463	other	O	O
463	hand	O	O
463	,	O	O
463	Israel	O	O
463	is	O	O
463	at	O	O
463	war	O	O
463	,	O	O
463	with	O	O
463	a	O	O
463	significant	S-plausibility	O
463	proportion	O	O
463	of	O	O
463	its	O	O
463	resources	O	O
463	devoted	S-priority	O
463	to	O	S-TARGET
463	defense	O	O
463	.	O	O

464	Sound	S-plausibility	O
464	management	O	S-TARGET
464	of	O	O
464	the	O	O
464	economy	O	O
464	is	O	O
464	an	O	O
464	essential	S-priority	O
464	element	O	S-TARGET
464	in	O	O
464	the	O	O
464	conduct	O	O
464	of	O	O
464	the	O	O
464	war	O	O
464	against	O	O
464	Palestinian	O	O
464	violence	O	O
464	and	O	O
464	terrorism	O	O
464	.	O	O

465	Judging	O	O
465	by	O	O
465	the	O	O
465	steps	O	O
465	taken	O	O
465	by	O	O
465	the	O	O
465	Finance	O	O
465	Ministry	O	O
465	,	O	O
465	one	O	O
465	can	S-plausibility	O
465	only	O	O
465	speak	O	S-TARGET
465	of	O	O
465	mismanagement	O	O
465	.	O	O

466	It	O	O
466	started	O	O
466	with	O	O
466	the	O	O
466	economic	O	S-TARGET
466	forecasts	S-plausibility	O
466	published	O	O
466	by	O	O
466	the	O	O
466	ministry	O	O
466	last	O	O
466	year	O	O
466	.	O	O

467	While	O	O
467	it	O	O
467	was	O	O
467	already	O	O
467	clear	S-plausibility	O
467	that	O	O
467	the	O	O
467	economy	O	O
467	was	O	S-TARGET
467	well	O	O
467	on	O	O
467	its	O	O
467	way	O	O
467	to	O	O
467	a	O	O
467	recession	O	O
467	,	O	O
467	the	O	O
467	ministry	O	O
467	's	O	O
467	bureaucrats	O	O
467	forecast	O	O
467	continued	O	O
467	growth	O	O
467	for	O	O
467	the	O	O
467	economy	O	O
467	.	O	O

468	Based	O	O
468	on	O	O
468	false	O	O
468	premises	S-plausibility	O
468	regarding	O	S-TARGET
468	anticipated	S-plausibility	O
468	government	O	O
468	revenues	O	O
468	and	O	O
468	underestimates	S-plausibility	O
468	of	O	S-TARGET
468	the	O	O
468	need	S-priority	O
468	for	O	O
468	defense	O	O
468	expenditures	O	O
468	,	O	O
468	a	O	O
468	totally	O	O
468	unrealistic	S-plausibility	O
468	budget	O	S-TARGET
468	was	O	O
468	prepared	S-priority	O
468	.	O	O

469	It	O	O
469	was	O	O
469	only	O	O
469	when	O	O
469	the	O	O
469	government	O	O
469	's	O	O
469	income	O	O
469	from	O	O
469	taxes	O	O
469	started	O	O
469	to	O	O
469	fall	O	O
469	far	O	O
469	short	O	O
469	of	O	O
469	the	O	O
469	forecast	O	O
469	that	O	O
469	the	O	O
469	bureaucrats	O	O
469	woke	O	O
469	up	O	O
469	.	O	O

470	Finally	O	O
470	,	O	O
470	the	O	O
470	ministry	O	O
470	realized	O	O
470	the	O	O
470	budget	O	O
470	it	O	O
470	had	O	O
470	prepared	O	O
470	would	S-plausibility	O
470	have	B-priority	S-TARGET
470	to	E-priority	O
470	be	O	O
470	drastically	O	O
470	revised	O	O
470	and	O	O
470	curtailed	O	O
470	.	O	O

471	But	O	O
471	all	O	O
471	the	O	O
471	talk	O	O
471	of	O	O
471	big	O	O
471	cuts	O	O
471	in	O	O
471	the	O	O
471	budgets	O	O
471	of	O	O
471	most	O	O
471	of	O	O
471	the	O	O
471	ministries	O	O
471	came	O	O
471	to	O	O
471	naught	O	O
471	.	O	O

472	In	O	O
472	an	O	O
472	attempt	S-priority	O
472	to	O	O
472	keep	O	S-TARGET
472	the	O	O
472	coalition	O	O
472	afloat	O	O
472	,	O	O
472	money	O	O
472	was	O	O
472	again	O	O
472	parceled	O	O
472	out	O	O
472	right	O	O
472	and	O	O
472	left	O	O
472	,	O	O
472	and	O	O
472	the	O	O
472	government	O	O
472	's	O	O
472	budget	O	O
472	deficit	O	O
472	increased	O	O
472	beyond	O	O
472	reasonable	S-priority	O
472	bounds	O	S-TARGET
472	.	O	O

473	``	O	O
473	But	O	O
473	the	O	O
473	budget	O	O
473	was	O	O
473	a	O	O
473	disaster	O	O
473	.	O	O

474	No	O	O
474	sooner	O	O
474	had	O	O
474	it	O	S-TARGET
474	been	O	O
474	approved	S-priority	O
474	by	O	O
474	the	O	O
474	Knesset	O	O
474	,	O	O
474	than	O	O
474	talk	O	O
474	began	O	O
474	of	O	O
474	the	O	O
474	need	S-priority	O
474	for	O	S-TARGET
474	a	O	O
474	major	O	O
474	revision	O	O
474	.	O	O

475	Then	O	O
475	the	O	O
475	finance	O	O
475	minister	O	O
475	dramatically	O	O
475	announced	O	O
475	an	O	O
475	emergency	S-plausibility	O
475	economic	O	O
475	plan	S-priority	S-TARGET
475	based	O	O
475	on	O	O
475	large-scale	O	O
475	tax	O	O
475	increases	O	O
475	in	O	O
475	an	O	O
475	already	O	O
475	over-taxed	O	O
475	economy	O	O
475	.	O	O

476	At	O	O
476	the	O	O
476	same	O	O
476	time	O	O
476	,	O	O
476	there	O	O
476	was	O	O
476	no	O	O
476	let-up	O	O
476	in	O	O
476	his	O	O
476	continuing	O	O
476	battle	O	O
476	with	O	O
476	the	O	O
476	governor	O	O
476	of	O	O
476	the	O	O
476	Bank	O	O
476	of	O	O
476	Israel	O	O
476	,	O	O
476	who	O	O
476	is	O	O
476	supposed	B-priority	O
476	to	E-priority	O
476	be	O	S-TARGET
476	his	O	O
476	partner	O	O
476	in	O	O
476	managing	O	O
476	Israel	O	O
476	's	O	O
476	economy	O	O
476	.	O	O

477	Is	O	O
477	it	O	O
477	any	O	O
477	wonder	O	O
477	that	O	O
477	the	O	O
477	shekel	O	O
477	's	O	O
477	value	O	O
477	is	O	O
477	decreasing	O	O
477	daily	O	O
477	.	O	O

478	It	O	O
478	should	S-plausibility	O
478	be	O	O
478	clear	S-plausibility	O
478	that	O	O
478	the	O	O
478	problem	O	O
478	Israel	O	O
478	is	O	O
478	facing	O	O
478	at	O	O
478	this	O	O
478	time	O	O
478	has	O	S-TARGET
478	much	O	O
478	more	O	O
478	than	O	O
478	just	O	O
478	an	O	O
478	economic	O	O
478	dimension	O	O
478	.	O	O

479	Israel	O	O
479	is	O	O
479	at	O	O
479	war	O	O
479	.	O	O

480	But	O	O
480	successful	O	O
480	management	O	S-TARGET
480	of	O	O
480	the	O	O
480	economy	O	O
480	-	O	O
480	the	O	O
480	second	O	O
480	front	O	O
480	-	O	O
480	is	O	O
480	essential	S-priority	O
480	so	O	O
480	that	O	O
480	the	O	O
480	resources	O	O
480	needed	S-priority	O
480	for	O	O
480	defense	O	O
480	needs	S-priority	O
480	can	S-plausibility	O
480	be	O	O
480	made	O	S-TARGET
480	available	S-plausibility	S-TARGET
480	without	O	O
480	causing	O	O
480	serious	S-plausibility	O
480	damage	O	O
480	to	O	O
480	the	O	O
480	economy	O	O
480	.	O	O

481	@	O	O
481	CopyRight	O	O
481	2002	O	O
481	Ha'aretz	O	O
481	.	O	O

482	The	O	O
482	buffer	O	O
482	zones	O	O
482	that	O	O
482	Ariel	O	O
482	Sharon	O	O
482	intends	O	O
482	to	O	O
482	establish	O	O
482	are	O	O
482	an	O	O
482	explicit	O	O
482	admission	O	O
482	that	O	O
482	Israelis	O	O
482	can	S-plausibility	O
482	no	O	O
482	longer	O	O
482	live	O	S-TARGET
482	by	O	O
482	the	O	O
482	sword	O	O
482	,	O	O
482	that	O	O
482	the	O	O
482	occupation	O	O
482	is	O	O
482	not	O	O
482	working	O	O
482	,	O	O
482	and	O	O
482	Israeli	O	O
482	reprisals	O	O
482	are	O	O
482	not	O	O
482	meeting	O	O
482	with	O	O
482	success	O	O
482	.	O	O

483	Thinking	O	O
483	of	O	O
483	building	O	O
483	a	O	O
483	Great	O	O
483	Wall	O	O
483	of	O	O
483	China	O	O
483	in	O	O
483	the	O	O
483	Middle	O	O
483	East	O	O
483	,	O	O
483	replete	O	O
483	with	O	O
483	elaborate	O	O
483	fences	O	O
483	and	O	O
483	tunnels	O	O
483	,	O	O
483	is	O	O
483	conceding	O	O
483	that	O	O
483	Israel	O	S-TARGET
483	is	O	O
483	not	O	O
483	safe	S-plausibility	O
483	,	O	O
483	not	O	O
483	a	O	O
483	normal	S-priority	O
483	country	O	S-TARGET
483	.	O	O

484	A	O	O
484	total	O	O
484	disengagement	O	O
484	from	O	O
484	the	O	O
484	Palestinians	O	O
484	,	O	O
484	complete	O	O
484	with	O	O
484	walls	O	O
484	and	O	O
484	razor	O	O
484	wire	O	O
484	,	O	O
484	might	S-plausibility	O
484	provide	O	O
484	Israel	O	O
484	its	O	O
484	long-desired	O	S-TARGET
484	security	O	O
484	and	O	O
484	might	S-plausibility	O
484	free	O	S-TARGET
484	it	O	O
484	of	O	O
484	the	O	O
484	burden	O	O
484	of	O	O
484	trying	O	O
484	to	O	O
484	control	O	O
484	seven	O	O
484	million	O	O
484	desperate	O	O
484	Palestinians	O	O
484	,	O	O
484	any	O	O
484	number	O	O
484	of	O	O
484	whom	O	O
484	are	O	O
484	willing	O	O
484	to	O	O
484	die	O	O
484	in	O	O
484	order	O	O
484	to	O	O
484	end	O	O
484	the	O	O
484	occupation	O	O
484	.	O	O

485	But	O	O
485	separation	O	O
485	will	O	O
485	not	O	O
485	mean	O	O
485	an	O	O
485	end	O	O
485	to	O	O
485	the	O	O
485	occupation	O	O
485	and	O	O
485	no	O	O
485	Israeli	O	O
485	government	O	O
485	can	S-plausibility	O
485	provide	O	S-TARGET
485	security	O	O
485	as	O	O
485	long	O	O
485	as	O	O
485	it	O	O
485	persists	O	O
485	in	O	O
485	its	O	O
485	efforts	S-priority	O
485	to	O	O
485	maintain	O	S-TARGET
485	its	O	O
485	presence	O	O
485	beyond	O	O
485	Israel	O	O
485	's	O	O
485	pre-1967	O	O
485	borders	O	O
485	and	O	O
485	to	O	O
485	retain	O	O
485	territories	O	O
485	inhabited	O	O
485	by	O	O
485	millions	O	O
485	of	O	O
485	Palestinians	O	O
485	.	O	O

486	The	O	O
486	only	O	O
486	way	O	O
486	out	O	O
486	of	O	O
486	the	O	O
486	current	O	O
486	spiral	O	O
486	of	O	O
486	violence	O	O
486	is	O	O
486	for	O	O
486	Israel	O	O
486	to	O	O
486	limit	O	O
486	itself	O	O
486	to	O	O
486	areas	O	O
486	within	O	O
486	which	O	O
486	it	O	O
486	can	S-plausibility	O
486	assume	O	S-TARGET
486	responsibility	O	O
486	for	O	O
486	its	O	O
486	citizens	O	O
486	'	O	O
486	security	O	O
486	.	O	O

487	This	O	O
487	means	O	O
487	a	O	O
487	return	O	O
487	to	O	O
487	Israel	O	O
487	's	O	O
487	pre-1967	O	O
487	borders	O	O
487	.	O	O

488	A	O	O
488	physical	O	O
488	border	O	O
488	between	O	O
488	Israel	O	O
488	and	O	O
488	a	O	O
488	new	O	O
488	Palestinian	O	O
488	state	O	O
488	will	O	O
488	be	O	O
488	twisted	O	O
488	and	O	O
488	distorted	O	O
488	to	O	O
488	accommodate	O	O
488	Jewish	O	O
488	settlers	O	O
488	in	O	O
488	the	O	O
488	West	O	O
488	Bank	O	O
488	and	O	O
488	Gaza	O	O
488	.	O	O

489	Unilateral	O	O
489	separation	O	O
489	without	O	O
489	a	O	O
489	negotiated	O	O
489	agreement	O	O
489	could	S-plausibility	O
489	be	O	O
489	realized	O	S-TARGET
489	-	O	O
489	only	O	O
489	if	O	O
489	Israel	O	O
489	is	O	O
489	willing	O	O
489	to	O	O
489	uproot	O	O
489	around	O	O
489	100	O	O
489	settlements	O	O
489	.	O	O

490	Sharon	O	O
490	says	O	O
490	flatly	O	O
490	he	O	O
490	will	O	O
490	not	O	O
490	withdraw	O	O
490	from	O	O
490	a	O	O
490	single	O	O
490	settlement	O	O
490	.	O	O

491	He	O	O
491	thinks	O	O
491	that	O	O
491	every	O	O
491	settlement	O	S-TARGET
491	is	O	O
491	important	S-priority	O
491	and	O	O
491	is	O	O
491	determined	O	O
491	that	O	O
491	Israelis	O	O
491	must	S-priority	O
491	retain	O	S-TARGET
491	as	O	O
491	much	O	O
491	land	O	O
491	in	O	O
491	the	O	O
491	West	O	O
491	Bank	O	O
491	and	O	O
491	Gaza	O	O
491	Strip	O	O
491	as	O	O
491	possible	O	O
491	.	O	O

492	Then	O	O
492	there	O	O
492	is	O	O
492	the	O	O
492	eventual	O	O
492	goal	S-priority	O
492	of	O	S-TARGET
492	the	O	O
492	peace	O	O
492	process	O	O
492	:	O	O
492	the	O	O
492	coexistence	O	O
492	of	O	O
492	Israel	O	O
492	with	O	O
492	the	O	O
492	state	O	O
492	of	O	O
492	Palestine	O	O
492	.	O	O

493	But	O	O
493	Israel	O	O
493	has	O	O
493	not	O	O
493	once	O	O
493	deigned	O	O
493	to	O	O
493	propose	O	O
493	that	O	O
493	the	O	O
493	Palestinians	O	O
493	live	O	O
493	with	O	O
493	the	O	O
493	Israelis	O	O
493	as	O	O
493	full	O	O
493	citizens	O	O
493	in	O	O
493	the	O	O
493	same	O	O
493	sate	O	O
493	.	O	O

494	Israel	O	O
494	does	O	O
494	not	O	O
494	want	O	O
494	the	O	O
494	Palestinians	O	O
494	to	O	O
494	be	O	O
494	part	O	O
494	of	O	O
494	the	O	O
494	same	O	O
494	country	O	O
494	,	O	O
494	or	O	O
494	have	O	O
494	one	O	O
494	of	O	O
494	their	O	O
494	own	O	O
494	.	O	O

495	By	O	O
495	a	O	O
495	margin	O	O
495	of	O	O
495	2-1	O	O
495	,	O	O
495	Israelis	O	O
495	think	O	O
495	Sharon	O	O
495	has	O	O
495	no	O	O
495	plan	S-priority	O
495	to	O	O
495	end	O	S-TARGET
495	the	O	O
495	violence	O	O
495	and	O	O
495	the	O	O
495	buffer	O	O
495	idea	O	O
495	buttresses	O	O
495	this	O	O
495	long-standing	O	O
495	view	O	O
495	.	O	O

496	With	O	O
496	grim	O	O
496	determination	O	O
496	,	O	O
496	he	O	O
496	has	O	O
496	destroyed	O	O
496	the	O	O
496	peace	O	O
496	process	O	O
496	and	O	O
496	the	O	O
496	Oslo	O	O
496	agreements	O	O
496	.	O	O

497	And	O	O
497	now	O	O
497	he	O	O
497	doggedly	O	O
497	continues	O	O
497	to	O	O
497	demolish	O	O
497	and	O	O
497	prevent	O	O
497	any	O	O
497	hope	S-priority	O
497	of	O	S-TARGET
497	a	O	O
497	road	O	O
497	to	O	O
497	peaceful	O	O
497	coexistence	O	O
497	.	O	O

498	Israelis	O	O
498	do	O	O
498	not	O	O
498	wonder	O	O
498	any	O	O
498	longer	O	O
498	how	O	O
498	to	O	O
498	get	O	O
498	along	O	O
498	with	O	O
498	Palestinians	O	O
498	but	O	O
498	how	O	O
498	to	O	O
498	avoid	O	O
498	the	O	O
498	need	S-priority	O
498	for	O	S-TARGET
498	it	O	O
498	.	O	O

499	A	O	O
499	wall	O	O
499	and	O	O
499	miles	O	O
499	of	O	O
499	fences	O	O
499	is	O	O
499	not	O	O
499	the	O	O
499	best	S-priority	O
499	of	O	S-TARGET
499	solutions	O	O
499	.	O	O

500	Beijing	O	O
500	,	O	O
500	July	O	O
500	17	O	O
500	(	O	O
500	XINHUA	O	O
500	)	O	O
500	--	O	O
500	DaimlerChrysler	O	O
500	AG	O	O
500	said	O	O
500	Monday	O	O
500	that	O	O
500	the	O	O
500	international	O	O
500	recall	O	O
500	of	O	O
500	Mercedes-Benz	O	O
500	luxury	O	O
500	cars	O	O
500	did	O	O
500	not	O	O
500	affect	O	O
500	vehicle	O	O
500	owners	O	O
500	in	O	O
500	China	O	O
500	.	O	O

501	A	O	O
501	written	O	O
501	statement	O	O
501	made	O	O
501	by	O	O
501	the	O	O
501	company	O	O
501	's	O	O
501	China	O	O
501	branch	O	O
501	revealed	O	O
501	that	O	O
501	no	O	O
501	glitches	O	O
501	had	O	O
501	been	O	O
501	found	O	O
501	in	O	O
501	China	O	O
501	since	O	O
501	its	O	O
501	last	O	O
501	recall	O	O
501	in	O	O
501	1999	O	O
501	,	O	O
501	Tuesday	O	O
501	's	O	O
501	China	O	O
501	Daily	O	O
501	reported	O	O
501	.	O	O

502	The	O	O
502	Germany-based	O	O
502	auto	O	O
502	giant	O	O
502	recalled	O	O
502	150,000	O	O
502	Mercedes-Benz	O	O
502	luxury	O	O
502	cars	O	O
502	throughout	O	O
502	Europe	O	O
502	and	O	O
502	the	O	O
502	Middle	O	O
502	East	O	O
502	on	O	O
502	Friday	O	O
502	to	O	O
502	fix	O	O
502	a	O	O
502	defect	O	S-TARGET
502	that	O	O
502	could	S-plausibility	O
502	cause	O	O
502	the	O	O
502	driver	O	O
502	's	O	O
502	side	O	O
502	air	O	O
502	bag	O	O
502	to	O	O
502	deploy	O	O
502	prematurely	O	O
502	,	O	O
502	the	O	O
502	newspaper	O	O
502	said	O	O
502	.	O	O

503	The	O	O
503	recall	O	O
503	conducted	O	O
503	in	O	O
503	China	O	O
503	in	O	O
503	1999	O	O
503	was	O	O
503	purely	O	O
503	a	O	O
503	precautionary	O	O
503	measure	O	O
503	and	O	O
503	no	O	O
503	reports	O	O
503	of	O	O
503	any	O	O
503	incidents	O	O
503	in	O	O
503	China	O	O
503	had	O	O
503	been	O	O
503	received	O	O
503	at	O	O
503	that	O	O
503	time	O	O
503	,	O	O
503	China	O	O
503	Daily	O	O
503	quoted	O	O
503	the	O	O
503	statement	O	O
503	as	O	O
503	saying	O	O
503	.	O	O

504	The	O	O
504	problem	O	O
504	was	O	O
504	first	O	O
504	discovered	O	O
504	in	O	O
504	March	O	O
504	1996	O	O
504	in	O	O
504	Indonesia	O	O
504	and	O	O
504	led	O	O
504	to	O	O
504	a	O	O
504	November	O	O
504	1999	O	O
504	recall	O	O
504	of	O	O
504	cars	O	O
504	in	O	O
504	the	O	O
504	United	O	O
504	States	O	O
504	and	O	O
504	Asia	O	O
504	,	O	O
504	where	O	O
504	hot	O	O
504	,	O	O
504	humid	O	O
504	conditions	O	O
504	were	O	O
504	thought	S-plausibility	O
504	to	O	O
504	trigger	O	S-TARGET
504	the	O	O
504	air	O	O
504	bags	O	O
504	.	O	O

505	Yuri	O	O
505	Koptev	O	O
505	,	O	O
505	the	O	O
505	director	O	O
505	of	O	O
505	the	O	O
505	Russian	O	O
505	Aerospace	O	O
505	Agency	O	O
505	,	O	O
505	Rosaviakosmos	O	O
505	,	O	O
505	confirmed	O	O
505	that	O	O
505	Russia	O	O
505	is	O	O
505	looking	O	O
505	for	O	O
505	space	O	O
505	tourists	O	O
505	to	O	O
505	visit	O	O
505	the	O	O
505	International	O	O
505	Space	O	O
505	Station	O	O
505	(	O	O
505	ISS	O	O
505	)	O	O
505	in	O	O
505	October	O	O
505	.	O	O

506	``	O	O
506	There	O	O
506	is	O	O
506	a	O	O
506	free	O	O
506	place	O	O
506	for	O	O
506	the	O	O
506	flight	O	O
506	in	O	O
506	October	O	O
506	and	O	O
506	we	O	O
506	are	O	O
506	looking	O	O
506	for	O	O
506	someone	O	O
506	who	O	O
506	would	B-priority	O
506	like	E-priority	O
506	to	O	O
506	take	O	S-TARGET
506	it	O	O
506	''	O	O
506	,	O	O
506	he	O	O
506	declared	O	O
506	.	O	O

507	At	O	O
507	present	O	O
507	,	O	O
507	citizens	O	O
507	from	O	O
507	Poland	O	O
507	,	O	O
507	Japan	O	O
507	and	O	O
507	the	O	O
507	United	O	O
507	States	O	O
507	are	O	O
507	being	O	O
507	tested	O	O
507	by	O	O
507	Rosaviakosmos	O	O
507	.	O	O

508	Russia	O	O
508	pioneered	O	O
508	space	O	O
508	tourism	O	O
508	in	O	O
508	April	O	O
508	,	O	O
508	2001	O	O
508	,	O	O
508	when	O	O
508	the	O	O
508	Californian	O	O
508	millionaire	O	O
508	Denis	O	O
508	Tito	O	O
508	was	O	O
508	taken	O	O
508	to	O	O
508	the	O	O
508	ISS	O	O
508	for	O	O
508	a	O	O
508	ten-day	O	O
508	space	O	O
508	trip	O	O
508	.	O	O

509	In	O	O
509	April	O	O
509	,	O	O
509	28-year-old	O	O
509	South	O	O
509	African	O	O
509	millionaire	O	O
509	Mark	O	O
509	Shuttleworth	O	O
509	will	O	O
509	visit	O	O
509	the	O	O
509	station	O	O
509	.	O	O

510	Timofei	O	O
510	BYELO	O	O
510	Copyright	O	O
510	@	O	O
510	1999	O	O
510	by	O	O
510	``	O	O
510	Pravda.RU	O	O
510	''	O	O
510	.	O	O

511	AMMAN	O	O
511	--	O	O
511	The	O	O
511	unemployment	O	O
511	rate	O	O
511	among	O	O
511	the	O	O
511	country	O	O
511	's	O	O
511	48,000	O	O
511	engineers	O	O
511	has	O	O
511	dropped	O	O
511	by	O	O
511	1.5	O	O
511	per	O	O
511	cent	O	O
511	since	O	O
511	last	O	O
511	year	O	O
511	,	O	O
511	a	O	O
511	senior	O	O
511	official	O	O
511	at	O	O
511	the	O	O
511	Jordan	O	O
511	Engineers	O	O
511	Association	O	O
511	(	O	O
511	JEA	O	O
511	)	O	O
511	said	O	O
511	on	O	O
511	Thursday	O	O
511	.	O	O

512	The	O	O
512	total	O	O
512	of	O	O
512	unemployed	O	O
512	engineers	O	O
512	currently	O	O
512	stands	O	O
512	at	O	O
512	3,360	O	O
512	,	O	O
512	he	O	O
512	said	O	O
512	.	O	O

513	The	O	O
513	association	O	O
513	last	O	O
513	year	O	O
513	provided	O	O
513	867	O	O
513	unemployed	O	O
513	engineers	O	O
513	with	O	O
513	job	O	S-TARGET
513	opportunities	S-plausibility	O
513	in	O	O
513	several	O	O
513	public	O	O
513	and	O	O
513	private	O	O
513	institutions	O	O
513	,	O	O
513	thereby	O	O
513	contributing	O	O
513	to	O	O
513	the	O	O
513	decline	O	O
513	,	O	O
513	according	O	O
513	to	O	O
513	Hneidi	O	O
513	.	O	O

514	The	O	O
514	association	O	O
514	will	O	O
514	continue	O	O
514	contacting	O	O
514	the	O	O
514	government	O	O
514	and	O	O
514	private	O	O
514	institutions	O	O
514	to	O	O
514	supply	O	O
514	them	O	O
514	with	O	O
514	engineers	O	O
514	,	O	O
514	he	O	O
514	added	O	O
514	.	O	O

515	One	O	O
515	of	O	O
515	the	O	O
515	JEA	O	O
515	's	O	O
515	obligations	S-priority	O
515	stipulated	O	O
515	in	O	O
515	its	O	O
515	bylaws	O	O
515	is	O	O
515	to	O	O
515	provide	O	S-TARGET
515	training	O	O
515	for	O	O
515	its	O	O
515	members	O	O
515	.	O	O

516	``	O	O
516	The	O	O
516	aim	S-priority	O
516	is	O	O
516	to	O	O
516	give	O	O
516	the	O	O
516	engineers	O	O
516	a	O	O
516	real	O	S-TARGET
516	chance	S-plausibility	S-TARGET
516	to	O	O
516	practise	O	O
516	what	O	O
516	they	O	O
516	studied	O	O
516	in	O	O
516	theory	O	O
516	at	O	O
516	university	O	O
516	,	O	O
516	''	O	O
516	said	O	O
516	Hneidi	O	O
516	.	O	O

517	``	O	O
517	The	O	O
517	trainee	O	O
517	is	O	O
517	paid	O	O
517	between	O	O
517	JD120-150	O	O
517	per	O	O
517	month	O	O
517	,	O	O
517	and	O	O
517	the	O	O
517	association	O	O
517	defrays	O	O
517	JD30-50	O	O
517	of	O	O
517	that	O	O
517	monthly	O	O
517	salary	O	O
517	,	O	O
517	''	O	O
